date,sunrise,daylight_duration_sec,sunshine_duration_sec,precip_hours,rain_sum_in,temp_mean_f,weather_code_daily
2021-12-21,1640090320,35660.395,0.0,9.0,6.7000003,39.594948,61.0
2021-12-22,1640176750,35662.37,32064.475,0.0,0.0,41.7887,3.0
2021-12-23,1640263178,35667.3,32040.604,0.0,0.0,41.083702,3.0
2021-12-24,1640349605,35675.176,32018.074,0.0,0.0,48.22745,3.0
2021-12-25,1640436030,35685.98,10356.27,0.0,0.0,58.603703,3.0
2021-12-26,1640522454,35699.707,31885.756,2.0,0.2,62.289948,51.0
2021-12-27,1640608875,35716.34,16931.668,5.0,0.8000001,61.7237,51.0
2021-12-28,1640695295,35735.867,18096.863,7.0,1.2,64.7162,51.0
2021-12-29,1640781713,35758.273,14557.382,12.0,59.7,65.739944,65.0
2021-12-30,1640868130,35783.54,4906.7256,16.0,43.0,64.19119,65.0
2021-12-31,1640954544,35811.652,10999.852,8.0,5.5,62.9687,61.0
2022-01-01,1641040955,35842.594,24475.16,13.0,3.1999998,68.8112,53.0
2022-01-02,1641127365,35876.34,335.7209,20.0,29.799997,61.6187,63.0
2022-01-03,1641213772,35913.02,28892.682,7.0,6.2,36.7187,71.0
2022-01-04,1641300178,35953.008,32416.07,0.0,0.0,37.247448,3.0
2022-01-05,1641386582,35996.22,30615.125,0.0,0.0,46.461197,3.0
2022-01-06,1641472985,36042.55,24765.754,4.0,3.8,44.40245,63.0
2022-01-07,1641559385,36091.902,32649.959,0.0,0.0,30.2687,3.0
2022-01-08,1641645784,36144.168,32768.883,0.0,0.0,35.9687,3.0
2022-01-09,1641732182,36199.24,7200.0,9.0,15.099999,49.26245,63.0
2022-01-10,1641818577,36257.004,33001.45,0.0,0.0,40.44995,3.0
2022-01-11,1641904971,36317.367,33067.848,0.0,0.0,37.07495,0.0
2022-01-12,1641991363,36380.22,32900.406,0.0,0.0,37.7687,3.0
2022-01-13,1642077754,36445.453,31408.088,0.0,0.0,42.9737,3.0
2022-01-14,1642164143,36512.973,33282.516,0.0,0.0,41.94245,3.0
2022-01-15,1642250530,36582.67,136.62369,3.0,2.6999998,41.203697,61.0
2022-01-16,1642336915,36654.438,0.0,20.0,22.600002,33.6737,75.0
2022-01-17,1642423298,36728.184,12738.919,0.0,0.0,34.04495,3.0
2022-01-18,1642509680,36803.81,33600.33,0.0,0.0,36.8387,3.0
2022-01-19,1642596060,36881.2,30537.234,0.0,0.0,45.17495,3.0
2022-01-20,1642682439,36960.273,0.0,13.0,8.6,42.8387,61.0
2022-01-21,1642768815,37040.92,0.0,3.0,0.3,35.0312,51.0
2022-01-22,1642855190,37123.055,29490.502,0.0,0.0,33.81245,3.0
2022-01-23,1642941562,37206.906,34038.54,0.0,0.0,33.62495,2.0
2022-01-24,1643027933,37293.312,34132.336,0.0,0.0,41.4362,3.0
2022-01-25,1643114302,37382.18,27175.41,0.0,0.0,47.76995,3.0
2022-01-26,1643200669,37473.363,34327.434,0.0,0.0,36.5837,3.0
2022-01-27,1643287034,37566.73,34428.426,0.0,0.0,37.9112,3.0
2022-01-28,1643373397,37662.133,30798.355,0.0,0.0,37.66745,3.0
2022-01-29,1643459759,37759.44,34636.492,0.0,0.0,27.96995,3.0
2022-01-30,1643546119,37858.53,34743.26,0.0,0.0,37.62995,3.0
2022-01-31,1643632478,37959.25,29633.207,0.0,0.0,39.9062,3.0
2022-02-01,1643718835,38061.484,34958.61,0.0,0.0,42.1487,3.0
2022-02-02,1643805190,38165.1,1027.1948,5.0,3.2,45.313698,61.0
2022-02-03,1643891544,38269.973,0.0,24.0,65.8,57.302452,65.0
2022-02-04,1643977897,38375.977,636.67834,13.0,41.1,48.9662,65.0
2022-02-05,1644064249,38482.992,35216.29,0.0,0.0,32.6087,3.0
2022-02-06,1644150599,38590.902,35277.543,0.0,0.0,37.2137,3.0
2022-02-07,1644236949,38699.59,14400.0,0.0,0.0,42.703697,3.0
2022-02-08,1644323297,38808.94,35468.848,0.0,0.0,40.4237,3.0
2022-02-09,1644409644,38918.836,35535.33,0.0,0.0,43.1837,0.0
2022-02-10,1644495991,39029.168,35599.996,0.0,0.0,47.44745,1.0
2022-02-11,1644582336,39139.83,35713.547,0.0,0.0,50.349945,3.0
2022-02-12,1644668680,39251.086,35779.17,0.0,0.0,51.1262,3.0
2022-02-13,1644755023,39363.895,32092.37,1.0,0.2,38.43995,51.0
2022-02-14,1644841364,39478.195,36034.227,0.0,0.0,39.23495,0.0
2022-02-15,1644927703,39593.87,36172.395,0.0,0.0,44.54495,3.0
2022-02-16,1645014041,39710.797,36026.34,2.0,0.3,52.20245,51.0
2022-02-17,1645100377,39828.87,6075.196,3.0,1.1,61.89245,53.0
2022-02-18,1645186712,39947.97,29634.555,3.0,8.8,45.632446,63.0
2022-02-19,1645273046,40067.98,36835.715,0.0,0.0,38.94245,0.0
2022-02-20,1645359379,40188.797,36951.676,0.0,0.0,42.4337,3.0
2022-02-21,1645445711,40310.32,12036.531,8.0,7.3,49.918697,61.0
2022-02-22,1645532042,40432.43,22201.475,4.0,3.3999999,59.7962,61.0
2022-02-23,1645618372,40555.03,25200.0,5.0,13.900001,64.397446,63.0
2022-02-24,1645704701,40678.01,19280.988,7.0,1.2000002,64.1687,53.0
2022-02-25,1645791030,40801.28,21600.0,5.0,2.4,56.8037,55.0
2022-02-26,1645877358,40924.73,28775.441,0.0,0.0,46.239952,3.0
2022-02-27,1645963686,41048.266,0.0,11.0,8.499999,48.939953,63.0
2022-02-28,1646050013,41171.785,36085.562,0.0,0.0,49.38245,3.0
2022-03-01,1646136341,41295.2,36141.61,0.0,0.0,48.89495,3.0
2022-03-02,1646222668,41418.402,37999.074,0.0,0.0,54.553696,0.0
2022-03-03,1646308995,41541.297,38139.285,0.0,0.0,57.5012,0.0
2022-03-04,1646395321,41664.152,38220.203,0.0,0.0,57.6287,3.0
2022-03-05,1646481647,41787.863,34618.406,0.0,0.0,59.702454,3.0
2022-03-06,1646567971,41912.387,36438.344,0.0,0.0,65.40245,3.0
2022-03-07,1646654295,42037.645,25525.42,6.0,11.000001,64.02619,63.0
2022-03-08,1646740617,42163.535,6183.1577,10.0,19.300001,50.102448,65.0
2022-03-09,1646826938,42289.984,10613.15,10.0,7.6,54.009945,63.0
2022-03-10,1646913259,42416.895,39040.895,0.0,0.0,51.39245,3.0
2022-03-11,1646999579,42544.18,6957.246,2.0,0.7,51.069946,53.0
2022-03-12,1647085899,42671.758,33495.285,7.0,17.699999,35.02745,71.0
2022-03-13,1647172218,42799.543,39587.668,0.0,0.0,35.12495,0.0
2022-03-14,1647258537,42927.44,39778.285,0.0,0.0,46.4762,3.0
2022-03-15,1647344856,43055.375,15155.602,11.0,9.7,53.9687,63.0
2022-03-16,1647431174,43183.258,8172.354,19.0,23.400003,55.4612,63.0
2022-03-17,1647517493,43311.004,36540.49,0.0,0.0,57.493706,3.0
2022-03-18,1647603811,43438.527,5865.8506,9.0,19.000004,56.668697,65.0
2022-03-19,1647690130,43565.75,39419.344,5.0,7.6,56.79245,63.0
2022-03-20,1647776449,43692.58,40804.152,0.0,0.0,50.97995,0.0
2022-03-21,1647862768,43818.93,40930.895,0.0,0.0,53.3162,3.0
2022-03-22,1647949088,43944.72,40310.0,0.0,0.0,60.28745,3.0
2022-03-23,1648035409,44069.855,31365.709,12.0,15.7,64.98245,65.0
2022-03-24,1648121730,44194.59,41295.867,0.0,0.0,52.806202,1.0
2022-03-25,1648208050,44319.74,33589.707,0.0,0.0,50.2112,3.0
2022-03-26,1648294370,44445.28,41385.934,0.0,0.0,50.754948,0.0
2022-03-27,1648380689,44571.145,39600.0,1.0,0.2,49.09745,51.0
2022-03-28,1648467008,44697.246,41475.195,0.0,0.0,50.16245,3.0
2022-03-29,1648553327,44823.51,39608.72,0.0,0.0,56.73245,3.0
2022-03-30,1648639645,44949.85,29246.139,0.0,0.0,65.58245,3.0
2022-03-31,1648725964,45076.19,38007.82,6.0,13.2,63.91745,63.0
2022-04-01,1648812282,45202.445,41796.652,0.0,0.0,52.614952,1.0
2022-04-02,1648898601,45328.543,32878.812,0.0,0.0,51.99995,3.0
2022-04-03,1648984920,45454.39,41960.543,0.0,0.0,54.5762,1.0
2022-04-04,1649071239,45579.91,42009.44,0.0,0.0,56.34245,3.0
2022-04-05,1649157559,45705.016,4923.552,8.0,35.6,58.43495,65.0
2022-04-06,1649243879,45829.625,4562.049,15.0,12.999999,64.1837,63.0
2022-04-07,1649330200,45953.656,38313.332,3.0,0.3,58.55495,51.0
2022-04-08,1649416522,46077.01,42726.586,4.0,0.6,48.4787,51.0
2022-04-09,1649502844,46199.605,34030.504,5.0,0.70000005,42.99245,51.0
2022-04-10,1649589168,46321.35,43260.98,0.0,0.0,52.4087,1.0
2022-04-11,1649675492,46442.152,16200.391,0.0,0.0,58.5737,3.0
2022-04-12,1649761817,46561.914,42278.918,1.0,0.1,65.97995,51.0
2022-04-13,1649848144,46680.867,33345.31,2.0,0.2,69.29495,51.0
2022-04-14,1649934470,46799.797,32163.89,9.0,2.3,64.03745,53.0
2022-04-15,1650020797,46918.684,43976.195,0.0,0.0,59.8262,2.0
2022-04-16,1650107124,47037.438,20484.2,9.0,7.799999,63.808704,63.0
2022-04-17,1650193451,47155.99,42609.33,2.0,0.8,63.471195,53.0
2022-04-18,1650279778,47274.24,28117.105,13.0,25.000002,60.2462,65.0
2022-04-19,1650366106,47392.11,44431.953,0.0,0.0,49.17995,0.0
2022-04-20,1650452435,47509.516,39306.613,0.0,0.0,54.692448,3.0
2022-04-21,1650538764,47626.36,42521.438,1.0,0.1,62.323696,51.0
2022-04-22,1650625094,47742.562,44767.785,0.0,0.0,65.14745,1.0
2022-04-23,1650711425,47858.027,44878.152,0.0,0.0,67.442444,3.0
2022-04-24,1650797756,47972.66,44787.75,0.0,0.0,67.881195,3.0
2022-04-25,1650884089,48086.367,45096.0,1.0,0.1,70.0187,51.0
2022-04-26,1650970422,48199.06,20003.312,4.0,4.8,62.634945,63.0
2022-04-27,1651056757,48310.62,45309.43,0.0,0.0,60.249947,0.0
2022-04-28,1651143093,48420.97,45414.258,0.0,0.0,63.969948,3.0
2022-04-29,1651229430,48529.984,45517.707,0.0,0.0,66.2162,3.0
2022-04-30,1651315768,48637.574,42314.547,5.0,1.6,68.1362,55.0
2022-05-01,1651402108,48743.625,31313.754,7.0,2.2999997,69.2387,53.0
2022-05-02,1651488449,48848.035,45013.438,3.0,0.6,70.5512,51.0
2022-05-03,1651574792,48950.99,43250.348,2.0,1.7,73.7912,61.0
2022-05-04,1651661135,49053.234,38739.72,7.0,7.0000005,72.75995,63.0
2022-05-05,1651747480,49154.734,44857.914,2.0,0.2,74.72495,51.0
2022-05-06,1651833826,49255.4,25762.543,8.0,11.500001,70.7387,63.0
2022-05-07,1651920172,49355.15,34640.6,1.0,0.1,62.113693,51.0
2022-05-08,1652006520,49453.887,15603.67,2.0,0.2,59.162445,51.0
2022-05-09,1652092868,49551.52,46383.207,0.0,0.0,59.8637,3.0
2022-05-10,1652179218,49647.953,46430.52,0.0,0.0,63.86495,0.0
2022-05-11,1652265569,49743.1,46476.668,0.0,0.0,68.43245,3.0
2022-05-12,1652351921,49836.86,46521.617,0.0,0.0,70.52495,2.0
2022-05-13,1652438275,49929.125,46565.316,8.0,11.1,68.19995,65.0
2022-05-14,1652524629,50019.812,46509.85,0.0,0.0,69.6662,3.0
2022-05-15,1652610985,50108.81,34783.938,3.0,6.2999997,69.60995,63.0
2022-05-16,1652697343,50196.01,42930.06,2.0,0.4,72.208694,51.0
2022-05-17,1652783702,50281.32,46726.91,0.0,0.0,69.8087,0.0
2022-05-18,1652870062,50364.633,46763.805,0.0,0.0,73.116196,3.0
2022-05-19,1652956424,50445.83,46799.203,0.0,0.0,78.5012,3.0
2022-05-20,1653042787,50524.812,44425.54,0.0,0.0,77.91621,3.0
2022-05-21,1653129153,50601.47,41380.13,3.0,0.70000005,77.45495,51.0
2022-05-22,1653215519,50675.684,41385.65,3.0,1.3000001,76.58494,55.0
2022-05-23,1653301888,50747.594,15407.385,13.0,18.900002,69.76745,63.0
2022-05-24,1653388258,50817.754,29414.854,7.0,3.1000001,70.532455,61.0
2022-05-25,1653474630,50886.156,8538.719,10.0,3.7,69.4487,61.0
2022-05-26,1653561003,50952.715,7256.667,18.0,26.399998,68.4512,63.0
2022-05-27,1653647378,51017.375,43219.598,3.0,0.4,69.49745,51.0
2022-05-28,1653733755,51080.06,46889.797,0.0,0.0,67.584946,3.0
2022-05-29,1653820133,51140.7,46888.203,0.0,0.0,70.7912,3.0
2022-05-30,1653906513,51199.223,44860.832,1.0,1.2,73.20245,55.0
2022-05-31,1653992894,51255.57,39881.562,4.0,0.4,73.77995,51.0
2022-06-01,1654079277,51309.664,46881.844,0.0,0.0,76.82495,2.0
2022-06-02,1654165661,51361.43,46684.375,1.0,0.1,76.24744,51.0
2022-06-03,1654252047,51410.81,32395.266,3.0,1.0,73.4012,53.0
2022-06-04,1654338434,51457.72,46962.348,1.0,0.1,74.28995,51.0
2022-06-05,1654424822,51502.098,46961.15,1.0,0.1,73.359955,51.0
2022-06-06,1654511213,51543.87,39714.98,7.0,1.9000001,72.598694,55.0
2022-06-07,1654597604,51582.973,25019.32,10.0,15.1,72.9662,63.0
2022-06-08,1654683997,51619.332,27932.584,15.0,35.0,72.84619,65.0
2022-06-09,1654770392,51652.883,47148.258,0.0,0.0,74.4662,3.0
2022-06-10,1654856787,51683.55,43200.0,0.0,0.0,71.109955,3.0
2022-06-11,1654943185,51711.277,43351.527,0.0,0.0,75.22745,3.0
2022-06-12,1655029583,51736.07,47150.445,2.0,0.4,78.9362,51.0
2022-06-13,1655115984,51758.15,32559.871,7.0,1.7000002,78.5387,53.0
2022-06-14,1655202386,51777.516,45905.164,5.0,1.6000001,79.71245,53.0
2022-06-15,1655288791,51794.164,37325.062,3.0,16.2,81.11496,65.0
2022-06-16,1655375197,51808.1,46800.0,4.0,0.70000005,80.998695,51.0
2022-06-17,1655461604,51819.316,46800.0,3.0,0.4,82.24745,51.0
2022-06-18,1655548014,51827.816,47682.062,0.0,0.0,80.70619,3.0
2022-06-19,1655634424,51833.6,47685.695,0.0,0.0,75.328705,3.0
2022-06-20,1655720837,51836.676,47150.56,0.0,0.0,76.2812,3.0
2022-06-21,1655807250,51837.043,47150.24,0.0,0.0,80.5112,3.0
2022-06-22,1655893665,51834.7,47367.668,0.0,0.0,82.66745,1.0
2022-06-23,1655980081,51829.664,45769.51,1.0,0.2,83.184944,51.0
2022-06-24,1656066499,51821.94,46800.0,6.0,3.6999998,79.98245,63.0
2022-06-25,1656152917,51811.53,40455.598,0.0,0.0,80.58995,3.0
2022-06-26,1656239337,51798.445,44452.867,4.0,4.5,79.26245,63.0
2022-06-27,1656325757,51782.703,22698.88,5.0,22.6,76.442444,65.0
2022-06-28,1656412179,51764.31,23005.5,14.0,28.0,74.184944,65.0
2022-06-29,1656498601,51743.273,6050.634,15.0,9.1,72.913704,63.0
2022-06-30,1656585024,51719.613,32362.99,7.0,2.7,75.05495,61.0
2022-07-01,1656671448,51693.34,36112.8,12.0,15.000001,74.934944,63.0
2022-07-02,1656757872,51664.367,44042.957,6.0,0.9,77.57494,51.0
2022-07-03,1656844298,51632.438,32501.908,12.0,17.5,76.8212,65.0
2022-07-04,1656930726,51597.6,36000.0,10.0,55.600002,76.663704,65.0
2022-07-05,1657017154,51559.938,43200.0,5.0,0.8,78.8537,51.0
2022-07-06,1657103584,51519.527,29870.992,9.0,7.7,78.38495,63.0
2022-07-07,1657190015,51476.438,29484.28,6.0,2.6,78.62869,61.0
2022-07-08,1657276448,51430.746,13279.578,11.0,37.500004,76.27745,65.0
2022-07-09,1657362881,51382.54,22046.924,10.0,26.9,77.349945,63.0
2022-07-10,1657449315,51331.88,38538.7,20.0,23.399998,76.3487,65.0
2022-07-11,1657535750,51278.855,7578.0054,7.0,0.8000001,73.50245,51.0
2022-07-12,1657622186,51223.54,34297.586,11.0,2.3000002,75.6362,51.0
2022-07-13,1657708622,51166.008,28119.121,10.0,7.7,75.90245,63.0
2022-07-14,1657795059,51106.34,38893.33,3.0,0.90000004,76.5287,53.0
2022-07-15,1657881496,51044.605,46661.707,0.0,0.0,77.36119,3.0
2022-07-16,1657967934,50980.887,40204.79,0.0,0.0,77.6387,3.0
2022-07-17,1658054373,50915.258,46594.87,0.0,0.0,78.4937,1.0
2022-07-18,1658140811,50847.793,46413.23,5.0,6.799999,77.8262,63.0
2022-07-19,1658227250,50778.566,28179.656,9.0,23.300001,74.69495,63.0
2022-07-20,1658313689,50707.656,28935.84,11.0,19.200003,77.17369,65.0
2022-07-21,1658400127,50635.125,10611.396,10.0,18.2,75.70746,65.0
2022-07-22,1658486566,50560.812,39442.42,5.0,0.8000001,76.29245,51.0
2022-07-23,1658573006,50484.117,46232.49,6.0,0.70000005,77.48495,51.0
2022-07-24,1658659446,50405.117,46195.3,6.0,2.4,78.2837,61.0
2022-07-25,1658745887,50323.918,40406.78,5.0,1.5,78.692444,53.0
2022-07-26,1658832329,50240.625,39600.0,1.0,0.1,79.81745,51.0
2022-07-27,1658918770,50155.363,46032.508,2.0,0.7,80.61244,53.0
2022-07-28,1659005213,50068.22,46041.832,4.0,1.3000001,81.46369,55.0
2022-07-29,1659091655,49979.316,46002.523,10.0,9.0,80.26745,63.0
2022-07-30,1659178098,49888.746,18525.102,17.0,19.500002,76.1912,63.0
2022-07-31,1659264541,49796.617,44516.74,5.0,2.0,78.9887,61.0
2022-08-01,1659350984,49703.027,33167.652,5.0,5.1,76.6787,61.0
2022-08-02,1659437428,49608.08,45842.93,3.0,1.3,78.37746,53.0
2022-08-03,1659523871,49511.867,35304.82,10.0,4.3999996,77.053696,61.0
2022-08-04,1659610314,49414.492,37176.85,2.0,0.9,76.772446,53.0
2022-08-05,1659696758,49316.047,41120.953,5.0,0.6,77.852455,51.0
2022-08-06,1659783201,49216.617,43995.54,10.0,8.8,77.0987,63.0
2022-08-07,1659869645,49116.305,43818.277,9.0,7.9999995,76.8062,63.0
2022-08-08,1659956088,49015.2,38323.598,10.0,11.2,75.87245,63.0
2022-08-09,1660042531,48913.38,25150.143,15.0,14.7,75.48245,63.0
2022-08-10,1660128973,48810.938,41340.645,12.0,2.8999999,76.427444,55.0
2022-08-11,1660215416,48707.664,38915.65,6.0,7.0,74.8712,63.0
2022-08-12,1660301858,48602.832,41216.195,5.0,1.1,75.38495,51.0
2022-08-13,1660388301,48496.492,41722.734,5.0,0.5,74.16995,51.0
2022-08-14,1660474743,48388.746,45363.023,3.0,0.5,75.4637,51.0
2022-08-15,1660561186,48279.703,41240.03,5.0,1.9,76.7912,53.0
2022-08-16,1660647629,48169.453,41846.23,0.0,0.0,75.6587,3.0
2022-08-17,1660734071,48058.098,18001.107,14.0,4.7000003,71.97245,55.0
2022-08-18,1660820513,47945.734,38372.293,14.0,5.6999993,73.7837,61.0
2022-08-19,1660906956,47832.45,22467.18,7.0,12.2,72.17494,63.0
2022-08-20,1660993398,47718.348,16124.076,19.0,23.5,73.97121,65.0
2022-08-21,1661079841,47603.504,18847.844,12.0,2.3999996,74.10245,53.0
2022-08-22,1661166283,47488.02,19913.5,6.0,3.8999996,73.24745,63.0
2022-08-23,1661252725,47371.98,20643.72,0.0,0.0,74.62745,3.0
2022-08-24,1661339167,47255.465,19506.816,8.0,2.5,73.1912,55.0
2022-08-25,1661425609,47138.562,25386.898,16.0,9.600002,73.2212,61.0
2022-08-26,1661512051,47021.355,36409.094,12.0,2.6999998,74.66495,53.0
2022-08-27,1661598492,46903.93,39485.324,3.0,1.6,76.142456,55.0
2022-08-28,1661684934,46786.36,42295.723,3.0,2.1,76.907455,61.0
2022-08-29,1661771375,46668.727,43122.574,5.0,0.6,77.42495,51.0
2022-08-30,1661857817,46551.11,31320.781,4.0,0.70000005,76.42745,51.0
2022-08-31,1661944258,46433.285,42956.516,1.0,0.2,76.37495,51.0
2022-09-01,1662030699,46314.504,42975.395,3.0,0.4,74.95745,51.0
2022-09-02,1662117140,46194.8,40351.035,12.0,10.1,74.59745,63.0
2022-09-03,1662203580,46074.26,26949.73,8.0,12.3,74.473694,65.0
2022-09-04,1662290021,45952.973,1035.0681,22.0,106.0,72.9062,65.0
2022-09-05,1662376462,45831.008,20746.734,16.0,24.200003,73.1912,63.0
2022-09-06,1662462902,45708.46,40115.664,5.0,0.5,74.45495,51.0
2022-09-07,1662549343,45585.41,39179.246,2.0,1.0,74.8862,53.0
2022-09-08,1662635783,45461.926,40793.723,7.0,1.9000001,72.58745,53.0
2022-09-09,1662722224,45338.1,20089.768,10.0,1.7000002,71.6312,51.0
2022-09-10,1662808664,45214.004,4812.005,14.0,3.3999996,69.74496,55.0
2022-09-11,1662895105,45089.71,31876.303,14.0,4.0,73.146194,63.0
2022-09-12,1662981545,44965.3,30475.309,9.0,1.3000001,71.66495,51.0
2022-09-13,1663067986,44840.848,41263.71,0.0,0.0,66.077446,3.0
2022-09-14,1663154426,44716.434,40563.812,0.0,0.0,68.74745,3.0
2022-09-15,1663240867,44592.12,39242.594,0.0,0.0,70.1837,3.0
2022-09-16,1663327308,44467.992,40315.51,0.0,0.0,70.4537,3.0
2022-09-17,1663413748,44344.12,40299.242,0.0,0.0,70.96745,1.0
2022-09-18,1663500189,44220.57,40057.035,0.0,0.0,71.1812,1.0
2022-09-19,1663586631,44097.434,39974.125,0.0,0.0,72.827446,1.0
2022-09-20,1663673072,43974.465,38045.33,6.0,3.6,75.951195,61.0
2022-09-21,1663759513,43850.883,39772.02,0.0,0.0,77.7512,0.0
2022-09-22,1663845955,43726.723,39630.15,1.0,0.1,77.031204,51.0
2022-09-23,1663932396,43602.066,39769.227,0.0,0.0,66.516205,0.0
2022-09-24,1664018838,43476.996,39683.883,0.0,0.0,66.12245,0.0
2022-09-25,1664105280,43351.586,20561.332,4.0,5.3,68.77744,63.0
2022-09-26,1664191722,43225.92,39600.0,0.0,0.0,68.5862,3.0
2022-09-27,1664278164,43100.082,39636.246,0.0,0.0,62.7887,0.0
2022-09-28,1664364606,42974.15,39635.613,0.0,0.0,61.0487,1.0
2022-09-29,1664451048,42848.2,39602.453,0.0,0.0,61.701202,2.0
2022-09-30,1664537491,42722.316,36303.99,0.0,0.0,65.616196,3.0
2022-10-01,1664623934,42596.582,39458.92,0.0,0.0,63.182446,1.0
2022-10-02,1664710377,42471.074,38313.594,0.0,0.0,63.4862,3.0
2022-10-03,1664796820,42345.875,37526.41,0.0,0.0,63.45245,3.0
2022-10-04,1664883264,42221.066,32853.69,0.0,0.0,63.021202,3.0
2022-10-05,1664969708,42096.73,39128.492,0.0,0.0,61.416195,2.0
2022-10-06,1665056152,41972.957,39047.55,0.0,0.0,61.944954,0.0
2022-10-07,1665142597,41849.824,38921.53,0.0,0.0,65.82246,3.0
2022-10-08,1665229041,41727.418,38796.09,0.0,0.0,61.847446,3.0
2022-10-09,1665315487,41605.816,34488.984,1.0,0.1,57.9962,51.0
2022-10-10,1665401932,41484.785,38546.707,0.0,0.0,59.61995,0.0
2022-10-11,1665488378,41363.46,31456.512,1.0,0.1,64.48745,51.0
2022-10-12,1665574825,41241.88,2202.7021,9.0,3.6000001,66.62495,61.0
2022-10-13,1665661272,41120.133,36593.953,1.0,0.2,65.7737,51.0
2022-10-14,1665747719,40998.32,38043.887,0.0,0.0,57.756195,0.0
2022-10-15,1665834166,40876.523,37917.582,0.0,0.0,61.9562,0.0
2022-10-16,1665920614,40754.84,35752.184,0.0,0.0,64.5212,3.0
2022-10-17,1666007062,40633.37,37664.93,1.0,0.1,63.15245,51.0
2022-10-18,1666093511,40512.207,37538.777,0.0,0.0,44.9912,1.0
2022-10-19,1666179959,40391.453,37412.883,0.0,0.0,45.2837,0.0
2022-10-20,1666266409,40271.2,37287.36,0.0,0.0,46.59245,3.0
2022-10-21,1666352858,40151.555,37162.3,0.0,0.0,51.032448,1.0
2022-10-22,1666439308,40032.617,37037.83,0.0,0.0,54.6137,3.0
2022-10-23,1666525758,39914.492,36914.047,0.0,0.0,55.80995,3.0
2022-10-24,1666612209,39797.285,35540.598,0.0,0.0,59.96495,3.0
2022-10-25,1666698659,39681.1,30282.814,4.0,17.2,63.43745,65.0
2022-10-26,1666785110,39566.047,36368.293,3.0,8.6,56.634953,63.0
2022-10-27,1666871562,39452.246,36428.18,0.0,0.0,56.511204,0.0
2022-10-28,1666958013,39339.8,29185.059,0.0,0.0,58.7387,3.0
2022-10-29,1667044465,39228.824,33155.69,0.0,0.0,56.7287,3.0
2022-10-30,1667130917,39119.074,0.0,9.0,22.199999,57.39245,65.0
2022-10-31,1667217370,39009.613,25638.496,12.0,8.6,62.35745,63.0
2022-11-01,1667303823,38900.49,34661.605,0.0,0.0,59.8712,3.0
2022-11-02,1667390277,38791.805,29057.0,2.0,0.5,61.416203,51.0
2022-11-03,1667476732,38683.68,34968.69,1.0,0.1,60.76745,51.0
2022-11-04,1667563186,38576.22,35070.17,0.0,0.0,61.7387,3.0
2022-11-05,1667649641,38469.535,18798.016,4.0,0.5,66.662445,51.0
2022-11-06,1667736097,38363.75,32642.297,3.0,0.3,70.2587,51.0
2022-11-07,1667822552,38258.973,21838.436,4.0,0.4,70.584946,51.0
2022-11-08,1667909008,38155.33,34625.855,0.0,0.0,68.1212,1.0
2022-11-09,1667995464,38052.938,34191.754,0.0,0.0,57.441204,3.0
2022-11-10,1668081920,37951.92,8542.826,11.0,6.0999994,59.0762,61.0
2022-11-11,1668168376,37852.406,5999.189,17.0,24.100002,64.9037,63.0
2022-11-12,1668254832,37754.52,13836.496,5.0,1.0,57.111202,51.0
2022-11-13,1668341288,37658.4,34204.395,0.0,0.0,37.70495,3.0
2022-11-14,1668427744,37564.164,33087.17,0.0,0.0,40.59995,3.0
2022-11-15,1668514199,37471.953,0.0,15.0,17.599998,46.446198,63.0
2022-11-16,1668600655,37381.906,26808.629,0.0,0.0,43.11995,3.0
2022-11-17,1668687110,37294.16,33836.316,0.0,0.0,36.6287,2.0
2022-11-18,1668773564,37208.848,33656.742,0.0,0.0,38.1512,3.0
2022-11-19,1668860019,37125.77,28040.648,0.0,0.0,41.5262,3.0
2022-11-20,1668946473,37044.08,26676.611,0.0,0.0,37.74245,3.0
2022-11-21,1669032928,36963.805,33460.652,0.0,0.0,39.84995,3.0
2022-11-22,1669119384,36885.06,27783.287,1.0,0.1,47.436203,51.0
2022-11-23,1669205839,36807.934,33152.914,0.0,0.0,49.806202,3.0
2022-11-24,1669292295,36732.535,10867.229,1.0,0.2,54.4637,51.0
2022-11-25,1669378750,36658.977,3936.5244,14.0,15.3,52.4912,63.0
2022-11-26,1669465206,36587.35,25696.352,2.0,0.90000004,54.85745,53.0
2022-11-27,1669551661,36517.773,32400.0,8.0,12.500001,57.7937,63.0
2022-11-28,1669638115,36450.34,32622.346,0.0,0.0,51.489952,0.0
