npu,hour_ts,burglary_count,grid_density_7d,npu_crime_avg_30d,temp_f,is_raining,is_hot,is_cold,is_daylight,is_weekend,is_holiday,day_number,month,year,hour_sin,hour_cos,day_of_week,campus_distance_m,location_type_count
S,2021-08-14 20:00:00,1,7.0,3.5,77.2637,0,0,0,1,1,0,7,8,2021,-0.8660254,0.5,Saturday,3022.9962,5845.0
S,2021-08-15 19:00:00,1,7.0,3.5,78.0737,1,0,0,1,1,0,1,8,2021,-0.9659258,0.25881904,Sunday,3339.7154,93043.0
S,2021-08-16 04:00:00,1,7.0,3.6666666666666665,72.4037,0,0,0,0,0,0,2,8,2021,0.8660254,0.5,Monday,2759.3995,93043.0
S,2021-08-16 19:00:00,1,8.0,3.6666666666666665,72.6737,1,0,0,1,0,0,2,8,2021,-0.9659258,0.25881904,Monday,3053.059,93043.0
S,2021-08-16 22:00:00,1,8.0,3.6666666666666665,71.593704,1,0,0,0,0,0,2,8,2021,-0.5,0.8660254,Monday,2946.4938,93043.0
S,2021-08-17 00:00:00,1,7.0,3.7666666666666666,70.7837,1,0,0,0,0,0,3,8,2021,0.0,1.0,Tuesday,2306.9635,93043.0
S,2021-08-17 23:00:00,1,1.0,3.7666666666666666,70.6937,0,0,0,0,0,0,3,8,2021,-0.25881904,0.9659258,Tuesday,4697.2789,167.0
S,2021-08-18 12:00:00,1,7.0,3.933333333333333,82.483696,0,1,0,1,0,0,4,8,2021,1.2246469e-16,-1.0,Wednesday,3193.2491,93043.0
S,2021-08-18 20:00:00,1,7.0,3.933333333333333,79.7837,0,1,0,1,0,0,4,8,2021,-0.8660254,0.5,Wednesday,1969.6227,93043.0
S,2021-08-19 12:00:00,1,7.0,4.033333333333333,82.0337,1,1,0,1,0,0,5,8,2021,1.2246469e-16,-1.0,Thursday,3393.5736,93043.0
S,2021-08-19 19:00:00,1,9.0,4.033333333333333,77.7137,1,0,0,1,0,0,5,8,2021,-0.9659258,0.25881904,Thursday,2516.8255,93043.0
S,2021-08-21 11:00:00,1,7.0,4.0,77.8037,1,0,0,1,1,0,7,8,2021,0.25881904,-0.9659258,Saturday,4209.9544,295.0
S,2021-08-22 14:00:00,2,7.5,4.066666666666666,80.5037,1,1,0,1,1,0,1,8,2021,-0.5,-0.8660254,Sunday,3747.69635,50207.0
S,2021-08-22 17:00:00,1,7.0,4.066666666666666,81.6737,1,1,0,1,1,0,1,8,2021,-0.9659258,-0.25881904,Sunday,2062.359,8259.0
S,2021-08-22 19:00:00,1,8.0,4.066666666666666,81.0437,0,1,0,1,1,0,1,8,2021,-0.9659258,0.25881904,Sunday,2516.8255,93043.0
S,2021-08-23 16:00:00,1,7.0,4.2,86.4437,0,1,0,1,0,0,2,8,2021,-0.8660254,-0.5,Monday,3137.8303,93043.0
S,2021-08-23 19:00:00,1,8.0,4.2,85.4537,0,1,0,1,0,0,2,8,2021,-0.9659258,0.25881904,Monday,4168.0763,39507.0
S,2021-08-24 12:00:00,1,7.0,4.166666666666667,84.8237,0,1,0,1,0,0,3,8,2021,1.2246469e-16,-1.0,Tuesday,1784.1707,2211.0
S,2021-08-24 15:00:00,1,8.0,4.166666666666667,86.3537,1,1,0,1,0,0,3,8,2021,-0.70710677,-0.70710677,Tuesday,5264.1645,93043.0
S,2021-08-25 12:00:00,1,1.0,4.166666666666667,85.5437,0,1,0,1,0,0,4,8,2021,1.2246469e-16,-1.0,Wednesday,3098.9463,7371.0
S,2021-08-25 15:00:00,1,3.0,4.166666666666667,86.4437,0,1,0,1,0,0,4,8,2021,-0.70710677,-0.70710677,Wednesday,3682.6562,93043.0
S,2021-08-25 16:00:00,1,8.0,4.166666666666667,81.9437,1,1,0,1,0,0,4,8,2021,-0.8660254,-0.5,Wednesday,2298.2626,93043.0
S,2021-08-26 00:00:00,1,7.0,4.133333333333334,73.0337,1,0,0,0,0,0,5,8,2021,0.0,1.0,Thursday,2090.4982,8259.0
S,2021-08-30 10:00:00,1,7.0,4.0,79.0637,0,0,0,1,0,0,2,8,2021,0.5,-0.8660254,Monday,2122.3856,7369.0
S,2021-09-01 15:00:00,1,7.0,3.966666666666667,82.3937,0,1,0,1,0,0,4,9,2021,-0.70710677,-0.70710677,Wednesday,4030.729,1868.0
S,2021-09-03 12:00:00,1,7.0,3.933333333333333,75.5537,0,0,0,1,0,0,6,9,2021,1.2246469e-16,-1.0,Friday,1604.0147,93043.0
S,2021-09-03 21:00:00,1,8.0,3.933333333333333,67.9937,0,0,0,0,0,0,6,9,2021,-0.70710677,0.70710677,Friday,2736.2618,5845.0
S,2021-09-04 07:00:00,1,7.0,3.8666666666666667,57.5537,0,0,0,0,1,0,7,9,2021,0.9659258,-0.25881904,Saturday,2342.6016,93043.0
S,2021-09-04 19:00:00,1,7.0,3.8666666666666667,78.0737,0,0,0,1,1,0,7,9,2021,-0.9659258,0.25881904,Saturday,3185.5924,93043.0
S,2021-09-04 21:00:00,1,4.0,3.8666666666666667,70.6037,0,0,0,0,1,0,7,9,2021,-0.70710677,0.70710677,Saturday,4236.0979,93043.0
S,2021-09-05 03:00:00,1,8.0,4.0,61.693703,0,0,0,0,1,0,1,9,2021,0.70710677,0.70710677,Sunday,2442.0947,93043.0
S,2021-09-06 00:00:00,1,7.0,4.0,71.593704,0,0,0,0,0,1,2,9,2021,0.0,1.0,Monday,2494.7211,93043.0
S,2021-09-06 03:00:00,1,7.0,4.0,71.953705,0,0,0,0,0,1,2,9,2021,0.70710677,0.70710677,Monday,2122.3856,7369.0
S,2021-09-07 23:00:00,1,7.0,3.966666666666667,71.0537,1,0,0,0,0,0,3,9,2021,-0.25881904,0.9659258,Tuesday,3755.473,7369.0
S,2021-09-08 22:00:00,1,7.0,4.066666666666666,72.4037,1,0,0,0,0,0,4,9,2021,-0.5,0.8660254,Wednesday,2644.1915,93043.0
S,2021-09-09 13:00:00,2,7.5,4.066666666666666,77.8037,0,0,0,1,0,0,5,9,2021,-0.25881904,-0.9659258,Thursday,2175.93685,50651.0
S,2021-09-11 11:00:00,1,8.0,4.066666666666666,74.203705,0,0,0,1,1,0,7,9,2021,0.25881904,-0.9659258,Saturday,2131.381,7369.0
S,2021-09-11 20:00:00,1,8.0,4.066666666666666,73.483696,0,0,0,0,1,0,7,9,2021,-0.8660254,0.5,Saturday,2736.2618,5845.0
S,2021-09-12 14:00:00,1,7.0,4.033333333333333,79.333694,0,1,0,1,1,0,1,9,2021,-0.5,-0.8660254,Sunday,3076.141,93043.0
S,2021-09-13 00:00:00,1,8.0,3.9,67.7237,0,0,0,0,0,0,2,9,2021,0.0,1.0,Monday,2736.2618,40866.0
S,2021-09-13 04:00:00,1,7.0,3.9,64.2137,0,0,0,0,0,0,2,9,2021,0.8660254,0.5,Monday,3269.7207,93043.0
S,2021-09-13 16:00:00,1,7.0,3.9,83.5637,0,1,0,1,0,0,2,9,2021,-0.8660254,-0.5,Monday,2090.4982,2733.0
S,2021-09-13 20:00:00,1,8.0,3.9,77.7137,0,0,0,0,0,0,2,9,2021,-0.8660254,0.5,Monday,2107.7131,7369.0
S,2021-09-14 22:00:00,1,7.0,3.9,73.483696,1,0,0,0,0,0,3,9,2021,-0.5,0.8660254,Tuesday,2753.4055,260.0
S,2021-09-15 01:00:00,1,7.0,3.7333333333333334,70.4237,1,0,0,0,0,0,4,9,2021,0.25881904,0.9659258,Wednesday,2494.7211,2326.0
S,2021-09-15 14:00:00,1,7.0,3.7333333333333334,73.7537,1,0,0,1,0,0,4,9,2021,-0.5,-0.8660254,Wednesday,1677.8247,93043.0
S,2021-09-16 02:00:00,1,8.0,3.9,66.9137,1,0,0,0,0,0,5,9,2021,0.5,0.8660254,Thursday,2333.1829,93043.0
S,2021-09-16 22:00:00,1,7.0,3.9,69.343704,0,0,0,0,0,0,5,9,2021,-0.5,0.8660254,Thursday,2736.2618,2211.0
S,2021-09-17 01:00:00,1,8.0,3.7666666666666666,69.2537,0,0,0,0,0,0,6,9,2021,0.25881904,0.9659258,Friday,4119.3737,93043.0
S,2021-09-18 00:00:00,1,7.0,3.6333333333333333,70.5137,0,0,0,0,1,0,7,9,2021,0.0,1.0,Saturday,2207.2395,93043.0
S,2021-09-18 14:00:00,1,7.0,3.6333333333333333,75.4637,1,0,0,1,1,0,7,9,2021,-0.5,-0.8660254,Saturday,3316.9312,93043.0
S,2021-09-22 11:00:00,1,7.0,3.1,73.1237,1,0,0,1,0,0,4,9,2021,0.25881904,-0.9659258,Wednesday,3076.141,7369.0
S,2021-09-22 12:00:00,1,10.0,3.1,71.5037,1,0,0,1,0,0,4,9,2021,1.2246469e-16,-1.0,Wednesday,2626.0535,39507.0
S,2021-09-22 14:00:00,1,10.0,3.1,70.7837,0,0,0,1,0,0,4,9,2021,-0.5,-0.8660254,Wednesday,2759.2175,5845.0
S,2021-09-22 16:00:00,1,10.0,3.1,72.7637,0,0,0,1,0,0,4,9,2021,-0.8660254,-0.5,Wednesday,2873.5758,93043.0
S,2021-09-23 12:00:00,1,7.0,3.2333333333333334,63.7637,0,0,0,1,0,0,5,9,2021,1.2246469e-16,-1.0,Thursday,1936.5541,7371.0
S,2021-09-23 15:00:00,1,3.0,3.2333333333333334,68.6237,0,0,0,1,0,0,5,9,2021,-0.70710677,-0.70710677,Thursday,3570.483,93043.0
S,2021-09-24 00:00:00,1,9.0,3.2666666666666666,55.6637,0,0,0,0,0,0,6,9,2021,0.0,1.0,Friday,2424.6816,93043.0
S,2021-09-24 09:00:00,1,8.0,3.2666666666666666,56.1137,0,0,0,1,0,0,6,9,2021,0.70710677,-0.70710677,Friday,3405.4998,93043.0
S,2021-09-24 11:00:00,1,9.0,3.2666666666666666,64.2137,0,0,0,1,0,0,6,9,2021,0.25881904,-0.9659258,Friday,2122.3856,7369.0
S,2021-09-26 11:00:00,1,8.0,3.3,70.0637,0,0,0,1,1,0,1,9,2021,0.25881904,-0.9659258,Sunday,2131.381,8978.0
S,2021-09-26 12:00:00,1,10.0,3.3,72.4937,0,0,0,1,1,0,1,9,2021,1.2246469e-16,-1.0,Sunday,2824.9976,93043.0
S,2021-09-29 09:00:00,1,9.0,3.2,66.6437,0,0,0,1,0,0,4,9,2021,0.70710677,-0.70710677,Wednesday,2122.3856,7369.0
S,2021-09-29 10:00:00,1,7.0,3.2,71.953705,0,0,0,1,0,0,4,9,2021,0.5,-0.8660254,Wednesday,3076.141,7369.0
S,2021-09-29 14:00:00,1,9.0,3.2,80.593704,0,1,0,1,0,0,4,9,2021,-0.5,-0.8660254,Wednesday,5157.713,93043.0
S,2021-09-29 21:00:00,1,8.0,3.2,71.593704,0,0,0,0,0,0,4,9,2021,-0.70710677,0.70710677,Wednesday,3186.2733,93043.0
S,2021-10-01 01:00:00,1,7.0,3.4,64.6637,0,0,0,0,0,0,6,10,2021,0.25881904,0.9659258,Friday,4618.4535,7161.0
S,2021-10-01 20:00:00,1,8.0,3.4,72.2237,0,0,0,0,0,0,6,10,2021,-0.8660254,0.5,Friday,3378.6474,93043.0
S,2021-10-02 00:00:00,1,7.0,3.433333333333333,68.4437,0,0,0,0,1,0,7,10,2021,0.0,1.0,Saturday,1604.0147,93043.0
S,2021-10-02 05:00:00,1,7.0,3.433333333333333,65.4737,0,0,0,0,1,0,7,10,2021,0.9659258,0.25881904,Saturday,2966.501,93043.0
S,2021-10-02 12:00:00,1,4.0,3.433333333333333,73.1237,1,0,0,1,1,0,7,10,2021,1.2246469e-16,-1.0,Saturday,2510.1668,1673.0
S,2021-10-03 21:00:00,1,10.0,3.5,68.8037,0,0,0,0,1,0,1,10,2021,-0.70710677,0.70710677,Sunday,2284.5771,2211.0
S,2021-10-04 15:00:00,1,10.0,3.566666666666667,73.483696,1,0,0,1,0,0,2,10,2021,-0.70710677,-0.70710677,Monday,2131.381,7369.0
S,2021-10-05 05:00:00,2,9.0,3.6,65.5637,1,0,0,0,0,0,3,10,2021,0.9659258,0.25881904,Tuesday,2479.76365,50207.0
S,2021-10-05 14:00:00,1,8.0,3.6,69.9737,1,0,0,1,0,0,3,10,2021,-0.5,-0.8660254,Tuesday,2335.4643,93043.0
S,2021-10-05 19:00:00,1,8.0,3.6,67.8137,1,0,0,1,0,0,3,10,2021,-0.9659258,0.25881904,Tuesday,3903.4799,93043.0
S,2021-10-08 15:00:00,1,7.0,3.6333333333333333,76.1837,0,0,0,1,0,0,6,10,2021,-0.70710677,-0.70710677,Friday,2861.5101,93043.0
S,2021-10-09 00:00:00,1,8.0,3.6333333333333333,66.0137,0,0,0,0,1,0,7,10,2021,0.0,1.0,Saturday,3755.473,8259.0
S,2021-10-09 11:00:00,1,8.0,3.6333333333333333,71.1437,0,0,0,1,1,0,7,10,2021,0.25881904,-0.9659258,Saturday,2090.4982,93043.0
S,2021-10-10 05:00:00,1,7.0,3.6666666666666665,62.683697,0,0,0,0,1,0,1,10,2021,0.9659258,0.25881904,Sunday,2011.2765,93043.0
S,2021-10-12 16:00:00,1,8.0,3.566666666666667,75.0137,0,0,0,1,0,0,3,10,2021,-0.8660254,-0.5,Tuesday,2500.1389,93043.0
S,2021-10-15 20:00:00,1,7.0,3.433333333333333,73.1237,0,0,0,0,0,0,6,10,2021,-0.8660254,0.5,Friday,1940.6905,39507.0
S,2021-10-16 04:00:00,1,7.0,3.3333333333333335,65.833694,0,0,0,0,1,0,7,10,2021,0.8660254,0.5,Saturday,2942.1204,93043.0
S,2021-10-16 14:00:00,1,7.0,3.3333333333333335,65.4737,0,0,0,1,1,0,7,10,2021,-0.5,-0.8660254,Saturday,2012.0148,93043.0
S,2021-10-16 17:00:00,1,10.0,3.3333333333333335,65.5637,0,0,0,1,1,0,7,10,2021,-0.9659258,-0.25881904,Saturday,2248.2218,39507.0
S,2021-10-17 01:00:00,1,4.0,3.433333333333333,53.5037,0,0,0,0,1,0,1,10,2021,0.25881904,0.9659258,Sunday,2977.2054,5845.0
S,2021-10-17 15:00:00,1,7.0,3.433333333333333,64.483696,0,0,0,1,1,0,1,10,2021,-0.70710677,-0.70710677,Sunday,2428.4811,93043.0
S,2021-10-17 17:00:00,1,8.0,3.433333333333333,63.493702,0,0,0,1,1,0,1,10,2021,-0.9659258,-0.25881904,Sunday,2736.2618,2211.0
S,2021-10-17 23:00:00,1,7.0,3.433333333333333,52.6037,0,0,0,0,1,0,1,10,2021,-0.25881904,0.9659258,Sunday,1988.7204,3372.0
S,2021-10-18 13:00:00,1,7.0,3.2333333333333334,64.9337,0,0,0,1,0,0,2,10,2021,-0.25881904,-0.9659258,Monday,2227.5059,93043.0
S,2021-10-18 16:00:00,1,5.0,3.2333333333333334,67.5437,0,0,0,1,0,0,2,10,2021,-0.8660254,-0.5,Monday,3946.6339,93043.0
S,2021-10-18 18:00:00,1,8.0,3.2333333333333334,66.1937,0,0,0,1,0,0,2,10,2021,-1.0,-1.8369701e-16,Monday,4051.617,2326.0
S,2021-10-20 12:00:00,1,11.0,3.2666666666666666,68.7137,0,0,0,1,0,0,4,10,2021,1.2246469e-16,-1.0,Wednesday,2356.1297,39507.0
S,2021-10-20 14:00:00,1,7.0,3.2666666666666666,71.953705,0,0,0,1,0,0,4,10,2021,-0.5,-0.8660254,Wednesday,3129.5241,93043.0
S,2021-10-25 01:00:00,1,9.0,3.1666666666666665,60.6137,0,0,0,0,0,0,2,10,2021,0.25881904,0.9659258,Monday,2864.1476,93043.0
S,2021-10-25 03:00:00,1,9.0,3.1666666666666665,59.7137,0,0,0,0,0,0,2,10,2021,0.70710677,0.70710677,Monday,5413.6306,7371.0
S,2021-10-26 12:00:00,1,7.0,3.2666666666666666,58.6337,0,0,0,1,0,0,3,10,2021,1.2246469e-16,-1.0,Tuesday,2006.5228,93043.0
S,2021-10-26 14:00:00,1,7.0,3.2666666666666666,62.233696,0,0,0,1,0,0,3,10,2021,-0.5,-0.8660254,Tuesday,2966.501,93043.0
S,2021-10-26 20:00:00,1,8.0,3.2666666666666666,53.6837,0,0,0,0,0,0,3,10,2021,-0.8660254,0.5,Tuesday,2736.2618,5845.0
S,2021-10-27 13:00:00,1,8.0,3.3333333333333335,63.4037,0,0,0,1,0,0,4,10,2021,-0.25881904,-0.9659258,Wednesday,3736.7496,93043.0
S,2021-10-27 19:00:00,1,9.0,3.3333333333333335,60.0737,0,0,0,0,0,0,4,10,2021,-0.9659258,0.25881904,Wednesday,2927.5673,39507.0
S,2021-10-28 00:00:00,1,9.0,3.3666666666666667,54.7637,0,0,0,0,0,0,5,10,2021,0.0,1.0,Thursday,2977.9523,93043.0
S,2021-10-29 13:00:00,1,9.0,3.3333333333333335,53.5037,0,0,0,1,0,0,6,10,2021,-0.25881904,-0.9659258,Friday,5271.6775,8259.0
S,2021-10-31 10:00:00,1,7.0,3.3333333333333335,54.4937,0,0,0,1,1,0,1,10,2021,0.5,-0.8660254,Sunday,3215.5313,93043.0
S,2021-10-31 14:00:00,1,8.0,3.3333333333333335,60.2537,0,0,0,1,1,0,1,10,2021,-0.5,-0.8660254,Sunday,2090.4982,8259.0
S,2021-10-31 16:00:00,1,7.0,3.3333333333333335,63.0437,0,0,0,1,1,0,1,10,2021,-0.8660254,-0.5,Sunday,2433.5508,93043.0
S,2021-10-31 17:00:00,1,7.0,3.3333333333333335,62.9537,0,0,0,1,1,0,1,10,2021,-0.9659258,-0.25881904,Sunday,2783.7799,93043.0
S,2021-11-01 10:00:00,1,8.0,3.5,53.5937,0,0,0,1,0,0,2,11,2021,0.5,-0.8660254,Monday,3542.399,93043.0
S,2021-11-02 12:00:00,2,7.5,3.3,61.5137,0,0,0,1,0,0,3,11,2021,1.2246469e-16,-1.0,Tuesday,4113.708,50206.0
S,2021-11-02 13:00:00,2,7.0,3.3,63.6737,0,0,0,1,0,0,3,11,2021,-0.25881904,-0.9659258,Tuesday,2321.1437499999997,50207.0
S,2021-11-03 17:00:00,1,7.0,3.5,56.1137,0,0,0,1,0,0,4,11,2021,-0.9659258,-0.25881904,Wednesday,3399.105,93043.0
S,2021-11-05 15:00:00,1,7.0,3.466666666666667,53.1437,0,0,0,1,0,0,6,11,2021,-0.70710677,-0.70710677,Friday,3259.481,7371.0
S,2021-11-07 05:00:00,1,8.0,3.3666666666666667,37.3937,0,0,1,0,1,0,1,11,2021,0.9659258,0.25881904,Sunday,3755.473,7369.0
S,2021-11-07 21:00:00,1,7.0,3.3666666666666667,50.083702,0,0,0,0,1,0,1,11,2021,-0.70710677,0.70710677,Sunday,3215.5313,93043.0
S,2021-11-09 11:00:00,1,7.0,3.033333333333333,64.3037,0,0,0,1,0,0,3,11,2021,0.25881904,-0.9659258,Tuesday,1928.1337,7371.0
S,2021-11-09 15:00:00,1,8.0,3.033333333333333,70.7837,0,0,0,1,0,0,3,11,2021,-0.70710677,-0.70710677,Tuesday,3389.0606,93043.0
S,2021-11-09 22:00:00,1,7.0,3.033333333333333,52.6937,0,0,0,0,0,0,3,11,2021,-0.5,0.8660254,Tuesday,2415.504,93043.0
S,2021-11-10 02:00:00,1,7.0,3.1333333333333333,47.7437,0,0,0,0,0,0,4,11,2021,0.5,0.8660254,Wednesday,4045.8336,93043.0
S,2021-11-10 16:00:00,1,11.0,3.1333333333333333,69.6137,0,0,0,1,0,0,4,11,2021,-0.8660254,-0.5,Wednesday,2333.1829,93043.0
S,2021-11-10 23:00:00,1,11.0,3.1333333333333333,53.5937,0,0,0,0,0,0,4,11,2021,-0.25881904,0.9659258,Wednesday,2333.1829,93043.0
S,2021-11-11 16:00:00,1,8.0,3.2333333333333334,70.2437,0,0,0,1,0,1,5,11,2021,-0.8660254,-0.5,Thursday,3327.1948,93043.0
S,2021-11-12 09:00:00,1,11.0,3.2333333333333334,51.2537,0,0,0,1,0,0,6,11,2021,0.70710677,-0.70710677,Friday,2150.0916,39507.0
S,2021-11-13 16:00:00,1,7.0,3.3,50.6237,0,0,0,1,1,0,7,11,2021,-0.8660254,-0.5,Saturday,2323.5858,93043.0
S,2021-11-14 16:00:00,1,7.0,3.433333333333333,56.563698,0,0,0,1,1,0,1,11,2021,-0.8660254,-0.5,Sunday,2880.7575,93043.0
S,2021-11-14 18:00:00,1,8.0,3.433333333333333,51.3437,0,0,0,0,1,0,1,11,2021,-1.0,-1.8369701e-16,Sunday,2341.9572,93043.0
S,2021-11-17 04:00:00,1,7.0,3.466666666666667,48.4637,0,0,0,0,0,0,4,11,2021,0.8660254,0.5,Wednesday,2484.2925,93043.0
S,2021-11-17 14:00:00,1,7.0,3.466666666666667,68.083694,0,0,0,1,0,0,4,11,2021,-0.5,-0.8660254,Wednesday,2019.2654,93043.0
S,2021-11-18 17:00:00,1,7.0,3.5,65.4737,0,0,0,1,0,0,5,11,2021,-0.9659258,-0.25881904,Thursday,2268.3929,93043.0
S,2021-11-19 19:00:00,1,7.0,3.3666666666666667,44.7737,0,0,1,0,0,0,6,11,2021,-0.9659258,0.25881904,Friday,5167.899,5845.0
S,2021-11-19 21:00:00,1,4.0,3.3666666666666667,42.6137,0,0,1,0,0,0,6,11,2021,-0.70710677,0.70710677,Friday,3636.4609,93043.0
S,2021-11-22 04:00:00,1,7.0,3.3,54.4937,1,0,0,0,0,0,2,11,2021,0.8660254,0.5,Monday,1677.8247,93043.0
S,2021-11-22 17:00:00,1,7.0,3.3,53.2337,0,0,0,1,0,0,2,11,2021,-0.9659258,-0.25881904,Monday,2062.0064,93043.0
S,2021-11-23 02:00:00,1,7.0,3.3666666666666667,35.1437,0,0,1,0,0,0,3,11,2021,0.5,0.8660254,Tuesday,2750.3086,93043.0
S,2021-11-24 17:00:00,1,8.0,3.3333333333333335,50.3537,0,0,0,1,0,0,4,11,2021,-0.9659258,-0.25881904,Wednesday,3482.3543,93043.0
S,2021-11-24 21:00:00,2,8.0,3.3333333333333335,42.6137,0,0,1,0,0,0,4,11,2021,-0.70710677,0.70710677,Wednesday,3102.2578000000003,93043.0
S,2021-11-28 17:00:00,1,7.0,3.4,53.0537,0,0,0,1,1,0,1,11,2021,-0.9659258,-0.25881904,Sunday,4080.4477,93043.0
S,2021-11-30 17:00:00,2,7.0,3.3333333333333335,56.833702,0,0,0,1,0,0,3,11,2021,-0.9659258,-0.25881904,Tuesday,2949.20475,66275.0
S,2021-12-02 07:00:00,1,7.0,3.033333333333333,47.3837,0,0,0,0,0,0,5,12,2021,0.9659258,-0.25881904,Thursday,4526.2262,39507.0
S,2021-12-03 03:00:00,1,8.0,2.933333333333333,50.5337,0,0,0,0,0,0,6,12,2021,0.70710677,0.70710677,Friday,2090.4982,8259.0
S,2021-12-03 13:00:00,1,7.0,2.933333333333333,69.7937,0,0,0,1,0,0,6,12,2021,-0.25881904,-0.9659258,Friday,3255.3461,93043.0
S,2021-12-05 21:00:00,1,7.0,2.9,57.0137,0,0,0,0,1,0,1,12,2021,-0.70710677,0.70710677,Sunday,2736.2618,2211.0
S,2021-12-06 19:00:00,1,2.0,2.7333333333333334,56.2037,1,0,0,0,0,0,2,12,2021,-0.9659258,0.25881904,Monday,4233.2871,1673.0
S,2021-12-07 13:00:00,1,8.0,2.7333333333333334,51.1637,0,0,0,1,0,0,3,12,2021,-0.25881904,-0.9659258,Tuesday,2834.131,93043.0
S,2021-12-07 21:00:00,1,7.0,2.7333333333333334,47.563698,0,0,0,0,0,0,3,12,2021,-0.70710677,0.70710677,Tuesday,2705.8481,93043.0
S,2021-12-09 17:00:00,1,7.0,2.533333333333333,54.4937,0,0,0,1,0,0,5,12,2021,-0.9659258,-0.25881904,Thursday,2131.381,7371.0
S,2021-12-10 20:00:00,1,8.0,2.533333333333333,57.6437,0,0,0,0,0,0,6,12,2021,-0.8660254,0.5,Friday,3903.4799,93043.0
S,2021-12-11 20:00:00,1,8.0,2.566666666666667,54.583702,1,0,0,0,1,0,7,12,2021,-0.8660254,0.5,Saturday,2494.7211,2326.0
S,2021-12-12 14:00:00,1,7.0,2.6,53.7737,0,0,0,1,1,0,1,12,2021,-0.5,-0.8660254,Sunday,3305.0251,93043.0
S,2021-12-14 15:00:00,2,7.0,2.566666666666667,61.9637,0,0,0,1,0,0,3,12,2021,-0.70710677,-0.70710677,Tuesday,3006.02745,3856.5
S,2021-12-14 19:00:00,1,7.0,2.566666666666667,49.9037,0,0,0,0,0,0,3,12,2021,-0.9659258,0.25881904,Tuesday,2914.2668,2701.0
S,2021-12-15 21:00:00,1,7.0,2.566666666666667,47.6537,0,0,0,0,0,0,4,12,2021,-0.70710677,0.70710677,Wednesday,2736.2618,7369.0
S,2021-12-16 01:00:00,1,8.0,2.433333333333333,50.3537,0,0,0,0,0,0,5,12,2021,0.25881904,0.9659258,Thursday,3113.041,93043.0
S,2021-12-18 02:00:00,1,4.0,2.2,59.083702,1,0,0,0,1,0,7,12,2021,0.5,0.8660254,Saturday,4467.5508,93043.0
S,2021-12-19 08:00:00,1,7.0,2.1666666666666665,49.1837,1,0,0,1,1,0,1,12,2021,0.8660254,-0.5,Sunday,3258.9145,93043.0
S,2021-12-20 13:00:00,1,5.0,2.1666666666666665,45.4037,0,0,1,1,0,0,2,12,2021,-0.25881904,-0.9659258,Monday,3479.6245,1868.0
S,2021-12-21 17:00:00,1,7.0,2.1333333333333333,40.813698,0,0,1,1,0,0,3,12,2021,-0.9659258,-0.25881904,Tuesday,3648.5992,93043.0
S,2021-12-21 21:00:00,1,7.0,2.1333333333333333,40.6337,0,0,1,0,0,0,3,12,2021,-0.70710677,0.70710677,Tuesday,2429.4281,93043.0
S,2021-12-22 00:00:00,1,5.0,2.2,40.6337,0,0,1,0,0,0,4,12,2021,0.0,1.0,Wednesday,4537.958,93043.0
S,2021-12-23 00:00:00,1,7.0,2.1666666666666665,35.1437,0,0,1,0,0,1,5,12,2021,0.0,1.0,Thursday,2007.2101,93043.0
S,2021-12-23 14:00:00,1,8.0,2.1666666666666665,54.0437,0,0,0,1,0,1,5,12,2021,-0.5,-0.8660254,Thursday,3720.3933,2211.0
S,2021-12-23 16:00:00,1,8.0,2.1666666666666665,54.313698,0,0,0,1,0,1,5,12,2021,-0.8660254,-0.5,Thursday,3249.1942,93043.0
S,2021-12-23 17:00:00,1,6.0,2.1666666666666665,51.1637,0,0,0,1,0,1,5,12,2021,-0.9659258,-0.25881904,Thursday,4467.5508,39507.0
S,2021-12-24 01:00:00,1,7.0,2.3666666666666667,40.813698,0,0,1,0,0,1,6,12,2021,0.25881904,0.9659258,Friday,2394.188,93043.0
S,2021-12-26 12:00:00,1,7.0,2.2333333333333334,68.4437,1,0,0,1,1,0,1,12,2021,1.2246469e-16,-1.0,Sunday,4119.3737,93043.0
S,2021-12-26 19:00:00,1,9.0,2.2333333333333334,62.683697,0,0,0,0,1,0,1,12,2021,-0.9659258,0.25881904,Sunday,2736.2618,7369.0
S,2021-12-27 19:00:00,1,8.0,2.2666666666666666,62.7737,0,0,0,0,0,0,2,12,2021,-0.9659258,0.25881904,Monday,2090.4982,8259.0
S,2021-12-28 00:00:00,1,7.0,2.2,61.243702,1,0,0,0,0,0,3,12,2021,0.0,1.0,Tuesday,2588.6753,93043.0
S,2021-12-28 12:00:00,1,7.0,2.2,65.6537,1,0,0,1,0,0,3,12,2021,1.2246469e-16,-1.0,Tuesday,2376.4223,8978.0
S,2021-12-28 21:00:00,1,8.0,2.2,66.1037,0,0,0,0,0,0,3,12,2021,-0.70710677,0.70710677,Tuesday,2321.6333,93043.0
S,2021-12-30 14:00:00,1,7.0,2.4,66.6437,0,0,0,1,0,0,5,12,2021,-0.5,-0.8660254,Thursday,3269.3036,8978.0
T,2021-01-02 07:00:00,1,2.0,1.0,48.4637,0,0,0,0,1,0,7,1,2021,0.9659258,-0.25881904,Saturday,454.3684,39507.0
T,2021-01-03 21:00:00,1,1.0,3.5,38.833702,0,0,1,0,1,0,1,1,2021,-0.70710677,0.70710677,Sunday,3176.4901,93043.0
